ceiling_height,area,room_count,floor_count,floor ,distance_to_center,owner_enc,district_Есильский р-н,district_Нура р-н,district_Сарайшык р-н,district_Сарыарка р-н,district_р-н Байконур,house_type_монолитный дом,house_type_панельный дом,year_category,price_per_m2
3.0,48.8,2.0,12.0,7.0,4.82474445846164,0,0,0,0,0,0,1,0,7,655737.7049180329
3.0,36.1,1.0,12.0,7.0,6.218650712333709,0,0,0,1,0,0,0,0,7,554016.620498615
2.66,39.0,1.0,5.0,3.0,4.653707064047156,0,0,0,0,0,0,0,1,3,371794.8717948718
2.62,18.0,1.0,5.0,1.0,5.7163379196117905,0,0,0,0,1,0,0,0,2,444444.44444444444
2.7,190.0,4.0,12.0,6.0,0.38028460263476355,0,1,0,0,0,0,1,0,6,621052.6315789474
2.7,63.7,2.0,9.0,2.0,6.747510624560327,0,0,0,0,0,0,0,0,7,675039.2464678179
2.7,100.0,4.0,12.0,3.0,4.153529380582059,0,0,1,0,0,0,1,0,6,519999.99
3.0,58.0,2.0,12.0,4.0,4.853391879285228,0,0,1,0,0,0,1,0,7,603448.275862069
3.0,93.7,3.0,11.0,10.0,3.4607539863302805,0,0,1,0,0,0,0,0,6,638100.3201707577
2.7,47.0,1.0,9.0,3.0,3.4014542558160117,0,1,0,0,0,0,1,0,6,574468.085106383
3.0,100.0,3.0,22.0,18.0,2.1082002807293,0,0,0,0,0,0,1,0,6,496000.0
3.0,32.0,1.0,15.0,15.0,5.7471807869975144,0,0,0,1,0,0,1,0,7,578125.0
3.0,47.0,1.0,5.0,4.0,4.560254561478755,0,1,0,0,0,0,1,0,7,676595.7446808511
2.9,40.0,2.0,9.0,2.0,6.770929831395036,0,0,0,1,0,0,0,0,7,662475.0
2.7,41.0,2.0,16.0,16.0,4.126374313254457,0,0,0,0,0,0,1,0,5,460975.60975609755
3.0,80.0,3.0,20.0,19.0,4.9481615531322305,0,1,0,0,0,0,1,0,7,850000.0
2.7,89.5,3.0,9.0,6.0,5.306790843620283,0,0,0,0,0,0,0,0,5,402234.6368715084
2.7,99.0,3.0,12.0,11.0,4.153529380582059,0,0,1,0,0,0,1,0,6,414141.41414141416
3.0,38.0,1.0,12.0,11.0,5.889790684775431,0,0,1,0,0,0,1,0,7,657894.7368421053
2.8,21.8,1.0,10.0,8.0,5.528898821155559,0,0,1,0,0,0,0,0,7,582568.8073394495
2.7,55.0,2.0,14.0,12.0,5.156274198616258,0,0,0,0,0,0,1,0,6,636363.6363636364
3.0,37.2,2.0,10.0,5.0,2.7036176741671274,0,1,0,0,0,0,0,0,7,846774.193548387
3.0,37.0,1.0,10.0,2.0,4.422588335358542,0,0,0,0,0,1,0,0,7,675405.4054054054
3.0,84.0,3.0,18.0,16.0,3.836077853832099,0,0,1,0,0,0,1,0,7,666547.619047619
3.0,107.0,4.0,16.0,10.0,4.853391879285228,0,0,1,0,0,0,1,0,7,621495.3271028037
2.7,65.6,2.0,9.0,2.0,6.183504955447366,0,0,0,0,0,0,0,0,5,426829.26829268294
3.0,95.0,3.0,16.0,11.0,4.134779577525592,0,0,0,0,0,0,1,0,7,678947.3684210526
2.7,63.0,2.0,8.0,8.0,3.771653673673434,0,1,0,0,0,0,0,0,6,714285.7142857143
3.0,98.0,3.0,12.0,11.0,2.1627328380370225,0,0,1,0,0,0,1,0,7,1051020.4081632653
3.0,51.2,1.0,12.0,10.0,4.60848544735815,0,0,1,0,0,0,0,0,7,660156.25
2.7,94.0,3.0,12.0,4.0,4.283291799596649,0,1,0,0,0,0,1,0,6,755319.1489361703
3.0,93.4,3.0,8.0,16.0,4.721930251216916,0,1,0,0,0,0,0,0,7,685224.8394004282
3.0,71.0,2.0,21.0,13.0,4.721930251216916,0,1,0,0,0,0,1,0,7,895774.647887324
3.0,60.0,2.0,9.0,8.0,2.6295641827828855,0,1,0,0,0,0,1,0,7,925000.0
3.0,52.0,2.0,9.0,8.0,4.583062841777219,0,0,1,0,0,0,0,0,7,683653.8461538461
2.7,41.0,1.0,14.0,12.0,1.0260860205443119,0,1,0,0,0,0,1,0,6,658536.5853658536
3.0,87.0,3.0,10.0,4.0,1.5816105082084806,0,1,0,0,0,0,1,0,6,494252.8735632184
2.7,39.0,1.0,14.0,4.0,2.461736318217238,0,1,0,0,0,0,1,0,6,628205.1282051282
2.7,31.21,1.0,14.0,6.0,5.091190683575004,0,1,0,0,0,0,1,0,7,752963.7936558796
3.0,99.5,3.0,12.0,5.0,6.065374118341111,0,0,0,1,0,0,0,0,7,402010.05025125627
2.8,105.3,2.0,18.0,25.0,0.559042417161222,0,1,0,0,0,0,1,0,5,389363.722697056
3.0,41.0,2.0,20.0,10.0,3.525162088661062,0,0,1,0,0,0,1,0,7,804878.0487804879
2.7,63.9,2.0,14.0,14.0,1.3504215297345983,0,1,0,0,0,0,1,0,6,352112.676056338
3.0,109.0,3.0,9.0,3.0,1.076080822200154,0,1,0,0,0,0,1,0,7,981651.3761467889
2.7,36.0,1.0,7.0,4.0,6.3520772565776165,0,0,0,0,1,0,0,0,7,638888.8888888889
3.0,90.0,3.0,9.0,4.0,3.5273181224682224,0,0,1,0,0,0,0,0,7,730000.0
2.7,23.0,1.0,12.0,9.0,7.398359293137826,0,0,0,0,0,0,0,0,7,617391.304347826
3.0,88.0,3.0,9.0,6.0,3.867107372363642,0,0,1,0,0,0,0,0,7,698863.6363636364
2.8,49.92,1.0,9.0,2.0,4.4560891897273125,0,0,1,0,0,0,0,0,7,546875.0
3.0,85.4,3.0,15.0,8.0,3.5034636992201795,0,0,1,0,0,0,1,0,7,538641.6861826697
3.0,95.0,3.0,14.0,1.0,4.9496082754656925,0,1,0,0,0,0,1,0,7,808421.052631579
2.7,81.0,3.0,12.0,14.0,2.9781684037700935,0,0,1,0,0,0,1,0,7,628395.061728395
3.0,50.1,1.0,12.0,10.0,3.533176597391416,0,0,1,0,0,0,0,0,7,654690.6187624751
2.7,55.0,2.0,5.0,5.0,3.3074296830091146,0,0,0,0,1,0,0,0,3,436363.63636363635
3.0,69.0,3.0,12.0,10.0,3.282076236820454,0,1,0,0,0,0,0,0,7,710144.9275362319
2.9,40.9,2.0,10.0,1.0,4.193150052380999,0,0,1,0,0,0,1,0,7,623471.8826405868
2.8,68.0,3.0,5.0,2.0,9.387493068412669,0,1,0,0,0,0,0,0,6,426470.5882352941
3.0,55.6,3.0,14.0,7.0,3.2100583697129648,0,1,0,0,0,0,1,0,7,1025179.8561151079
2.7,149.8,5.0,12.0,4.0,1.0284258289198291,0,1,0,0,0,0,1,0,6,530707.6101468625
3.1,132.0,3.0,26.0,2.0,0.3769489099361797,0,1,0,0,0,0,1,0,6,446969.69696969696
2.88,87.0,3.0,21.0,5.0,3.4229338165951773,0,1,0,0,0,0,1,0,6,816091.9540229886
3.0,42.0,2.0,18.0,8.0,3.58323767359424,0,0,1,0,0,0,1,0,7,773809.5238095238
2.7,90.0,3.0,13.0,1.0,2.95777643377239,0,0,1,0,0,0,1,0,7,500000.0
2.8,61.4,2.0,22.0,6.0,4.084452185173878,0,0,0,0,0,1,1,0,5,456009.7719869707
3.0,54.1,2.0,18.0,11.0,2.5289672728524595,0,0,0,1,0,0,1,0,6,554528.6506469501
3.0,40.0,2.0,18.0,17.0,3.3873548884463105,0,0,1,0,0,0,1,0,7,892500.0
3.3,105.0,3.0,9.0,2.0,2.851820896857346,0,1,0,0,0,0,1,0,7,809523.8095238095
2.7,90.0,3.0,14.0,8.0,4.577156502901367,0,1,0,0,0,0,0,0,6,388888.8888888889
2.7,61.0,2.0,10.0,6.0,5.145461313371977,0,0,0,0,0,0,0,0,6,475409.8360655738
3.0,45.0,1.0,12.0,9.0,1.5326911689219813,0,1,0,0,0,0,1,0,6,575555.5555555555
3.0,42.8,1.0,12.0,8.0,6.7163983100062135,0,0,0,1,0,0,1,0,7,630841.1214953271
2.7,54.0,3.0,14.0,7.0,4.480646852684474,0,0,1,0,0,0,1,0,7,611111.1111111111
2.7,62.0,3.0,9.0,6.0,5.624637985455928,0,1,0,0,0,0,1,0,7,725806.4516129033
3.0,182.0,4.0,12.0,9.0,4.170994409083412,0,0,0,0,1,0,0,0,5,351593.4065934066
3.0,45.0,2.0,18.0,16.0,3.086089280294832,0,1,0,0,0,0,1,0,7,855555.5555555555
3.0,32.6,1.0,9.0,5.0,7.168510819546739,0,0,0,1,0,0,0,0,7,604294.4785276073
3.0,69.0,2.0,9.0,8.0,3.811661734598321,0,0,1,0,0,0,0,0,7,578260.8695652174
3.0,65.0,2.0,10.0,4.0,6.412664327982825,0,1,0,0,0,0,0,0,7,767692.3076923077
2.7,35.0,1.0,12.0,4.0,4.166489901253511,0,0,0,0,0,1,0,0,6,642857.1428571428
2.75,42.0,2.0,5.0,4.0,3.242405383576088,0,0,0,0,0,0,0,1,2,476190.4761904762
3.0,44.0,1.0,16.0,16.0,3.587329442840979,0,0,0,0,0,0,1,0,6,511363.63636363635
3.0,61.5,3.0,10.0,8.0,0.8142330501174483,0,1,0,0,0,0,1,0,5,642276.4227642276
2.7,73.0,3.0,14.0,12.0,3.7090205370562837,0,0,1,0,0,0,0,0,6,465753.4246575342
3.0,83.2,2.0,10.0,5.0,4.790962514240568,0,0,0,0,1,0,1,0,5,673076.923076923
3.0,89.0,3.0,12.0,6.0,2.0536214148992844,0,1,0,0,0,0,1,0,7,759550.5617977529
3.0,35.0,1.0,10.0,8.0,2.2870437780876047,0,1,0,0,0,0,0,0,7,870000.0
2.7,37.0,1.0,10.0,7.0,4.015751507847063,0,1,0,0,0,0,0,0,6,702702.7027027027
2.7,23.0,1.0,12.0,4.0,7.5070294014822725,0,0,0,0,0,0,0,0,7,621739.1304347826
3.0,53.0,2.0,18.0,3.0,2.74588036536166,0,0,1,0,0,0,1,0,7,990566.037735849
2.8,44.1,2.0,11.0,10.0,5.533782462838167,0,0,1,0,0,0,0,0,7,510204.081632653
2.7,40.0,2.0,10.0,7.0,4.015751507847063,0,1,0,0,0,0,0,0,6,625000.0
2.7,40.0,1.0,12.0,12.0,7.175365601884619,0,0,0,0,1,0,0,0,7,537500.0
2.7,34.0,1.0,9.0,4.0,8.719659888986204,0,0,0,0,0,0,1,0,7,500000.0
2.8,91.0,3.0,11.0,11.0,2.043131989225135,0,1,0,0,0,0,1,0,6,582417.5824175824
2.85,38.2,2.0,9.0,4.0,5.72888949883221,0,1,0,0,0,0,1,0,7,654188.4816753926
2.7,58.0,2.0,6.0,6.0,4.774665697688511,0,0,0,0,1,0,0,0,5,353448.275862069
3.0,40.0,1.0,12.0,6.0,3.2113073298811656,0,0,1,0,0,0,1,0,7,657500.0
2.7,51.2,2.0,9.0,2.0,4.124075818042778,0,0,0,0,0,0,0,0,6,458984.375
2.7,60.0,2.0,22.0,12.0,2.893658104992512,0,0,1,0,0,0,1,0,7,600000.0
2.8,90.0,3.0,8.0,7.0,3.97760110746298,0,1,0,0,0,0,0,0,6,805555.5555555555
2.78,40.0,1.0,6.0,5.0,7.7970429564408965,0,0,0,0,0,0,0,0,7,444999.975
3.0,37.7,2.0,9.0,9.0,8.309955218165179,0,1,0,0,0,0,0,0,7,421750.66312997346
3.0,39.0,2.0,12.0,3.0,5.889790684775431,0,0,1,0,0,0,0,0,7,697435.8974358974
2.67,35.0,1.0,9.0,2.0,3.593796479702665,0,0,1,0,0,0,1,0,7,742571.4285714285
3.0,60.7,2.0,14.0,10.0,3.5962507643641266,0,1,0,0,0,0,1,0,7,988467.8747940691
3.0,96.0,3.0,9.0,9.0,4.134981156798645,0,0,1,0,0,0,1,0,7,675000.0
3.0,63.0,2.0,12.0,12.0,5.016317230675868,0,0,1,0,0,0,1,0,7,523809.5238095238
3.0,66.0,2.0,10.0,4.0,4.148802733846059,0,0,1,0,0,0,0,0,7,648484.8484848485
2.7,73.0,3.0,7.0,2.0,3.4881013949902124,0,1,0,0,0,0,0,0,6,636986.301369863
3.0,42.8,2.0,18.0,10.0,3.0937545041109398,0,0,1,0,0,0,1,0,7,700934.5794392524
3.0,69.0,3.0,9.0,5.0,6.008709792630193,0,1,0,0,0,0,1,0,7,586956.5217391305
3.0,42.0,2.0,12.0,11.0,2.880539968494105,0,1,0,0,0,0,1,0,7,883333.3333333334
3.0,142.0,5.0,12.0,11.0,4.389419516734872,0,0,1,0,0,0,0,0,7,746478.8732394367
3.0,54.0,2.0,12.0,9.0,6.07366136066703,0,0,1,0,0,0,0,0,7,638888.8888888889
3.0,37.0,1.0,7.0,5.0,4.017507677385419,0,1,0,0,0,0,1,0,6,891891.6216216217
2.7,28.33,1.0,9.0,5.0,3.0981860448639997,0,0,1,0,0,0,1,0,7,776561.9484645253
2.7,128.2,4.0,12.0,10.0,4.5523975967531545,0,1,0,0,0,0,1,0,7,741029.6411856475
3.3,65.9,2.0,9.0,9.0,2.6003678768943193,0,0,1,0,0,0,1,0,7,910470.4097116843
2.7,76.7,3.0,9.0,5.0,4.931923579679614,0,0,1,0,0,0,1,0,6,495436.7666232073
3.0,62.0,2.0,20.0,15.0,5.054642084377439,0,0,0,1,0,0,1,0,7,620967.7419354839
3.0,36.0,1.0,12.0,6.0,3.1822811838333607,0,1,0,0,0,0,0,0,7,847222.2222222222
3.0,41.0,1.0,9.0,4.0,3.789642395823256,0,1,0,0,0,0,1,0,7,707317.0731707317
3.0,102.0,3.0,22.0,5.0,2.8711915924785503,0,0,0,1,0,0,1,0,7,980392.1568627451
3.0,120.0,5.0,9.0,4.0,2.4239310365646523,0,1,0,0,0,0,0,0,7,1000000.0
3.0,41.6,1.0,12.0,10.0,3.7125560342791957,0,0,1,0,0,0,1,0,7,637019.2307692308
2.5,33.0,1.0,9.0,4.0,5.122330911192923,0,0,0,0,0,0,0,0,6,590909.0909090909
2.5,20.0,1.0,5.0,3.0,5.9004593803489795,0,0,0,0,0,0,1,0,6,625000.0
2.7,48.0,2.0,9.0,7.0,2.4432868818948728,0,0,1,0,0,0,0,0,7,875000.0
3.0,51.0,2.0,20.0,4.0,4.011911918363288,0,0,1,0,0,0,1,0,7,656862.7450980392
2.5,36.0,2.0,5.0,4.0,5.9004593803489795,0,0,0,0,0,0,0,0,6,472194.44444444444
3.0,37.39,1.0,9.0,4.0,5.232382477261815,0,1,0,0,0,0,1,0,7,615137.7373629312
2.7,29.0,1.0,24.0,9.0,3.192458481079309,0,1,0,0,0,0,1,0,6,637931.0344827586
3.0,125.4,4.0,9.0,7.0,3.4110717620737603,0,0,0,1,0,0,0,0,7,629984.0510366826
3.2,101.0,4.0,16.0,15.0,4.8172839812905375,0,0,1,0,0,0,1,0,7,653465.3465346535
2.8,123.0,4.0,21.0,18.0,2.390326712689486,0,1,0,0,0,0,1,0,6,853658.5365853659
2.7,38.0,1.0,17.0,6.0,7.388119201666111,0,0,0,1,0,0,1,0,7,555236.8421052631
3.0,44.0,1.0,15.0,8.0,3.66218774035809,0,0,0,0,0,0,1,0,7,647727.2727272727
3.0,68.4,3.0,9.0,7.0,3.7062035653039533,0,1,0,0,0,0,0,0,6,774853.8011695906
2.9,118.0,3.0,21.0,16.0,1.3739756899166948,0,0,1,0,0,0,1,0,6,500000.0
2.7,45.0,2.0,22.0,9.0,1.1863773461325489,0,1,0,0,0,0,1,0,7,711088.8888888889
3.0,62.7,2.0,9.0,3.0,4.285879436725928,0,0,1,0,0,0,1,0,7,494417.86283891543
3.15,80.18,2.0,18.0,7.0,2.1985074572200523,0,0,0,0,0,0,1,0,7,897979.5460214517
3.0,81.0,3.0,10.0,7.0,3.826427585343983,0,0,1,0,0,0,0,0,7,709876.5432098765
3.0,119.0,4.0,9.0,7.0,2.99019202785429,0,0,0,1,0,0,1,0,6,722689.0756302521
3.0,70.0,2.0,9.0,8.0,2.439567031088978,0,0,0,0,0,0,0,0,7,764285.7142857143
3.0,44.0,2.0,16.0,9.0,5.054642084377439,0,0,0,1,0,0,1,0,7,515909.0909090909
2.6,77.0,4.0,5.0,2.0,3.2527706412290303,0,0,0,0,0,1,0,0,3,402597.4025974026
2.7,54.0,2.0,9.0,6.0,5.586119380791477,0,0,0,0,0,0,0,0,6,509259.25925925927
2.8,33.0,2.0,10.0,9.0,6.744646619091509,0,0,0,1,0,0,0,0,7,681818.1818181818
2.8,37.0,2.0,9.0,3.0,6.741559045266021,0,0,0,1,0,0,0,0,7,635135.1351351351
3.0,42.0,1.0,6.0,2.0,6.394960001855903,0,1,0,0,0,0,1,0,7,577238.0952380953
2.7,37.0,1.0,9.0,8.0,5.743643518347639,0,0,0,1,0,0,1,0,7,581081.0810810811
2.66,50.0,2.0,9.0,3.0,4.60092554285034,0,0,0,0,0,0,0,1,3,450000.0
2.65,53.5,2.0,17.0,5.0,5.510739686382301,0,1,0,0,0,0,0,0,7,682242.9906542056
2.72,70.0,2.0,13.0,11.0,7.462034860875146,0,0,0,0,0,0,0,0,7,371428.5714285714
2.7,60.75,2.0,16.0,1.0,6.214857463660908,0,0,1,0,0,0,1,0,7,576131.6872427984
2.7,47.0,1.0,9.0,4.0,4.439628647374544,0,1,0,0,0,0,0,0,7,574468.085106383
2.7,40.0,1.0,9.0,1.0,4.938415833792271,0,0,0,0,0,0,0,0,5,497500.0
2.7,92.4,3.0,9.0,5.0,4.994909629393575,0,0,0,0,1,0,0,0,6,487012.98701298697
3.0,123.0,3.0,15.0,6.0,4.9033368650867315,0,1,0,0,0,0,1,0,7,1056910.569105691
3.0,95.0,3.0,9.0,7.0,2.6161765596884,0,0,1,0,0,0,1,0,7,747368.4210526316
3.0,42.5,1.0,18.0,2.0,4.951130774519761,0,0,1,0,0,0,1,0,7,552941.1764705882
2.7,21.0,1.0,10.0,7.0,4.791503926239532,0,0,0,0,0,0,0,0,7,761904.7619047619
3.0,60.0,2.0,9.0,8.0,2.9187666820714413,0,0,1,0,0,0,0,0,7,708333.3333333334
3.0,45.0,2.0,20.0,17.0,5.054642084377439,0,0,0,1,0,0,1,0,7,553333.3333333334
2.7,75.0,2.0,16.0,7.0,6.1934025080829445,0,0,0,0,0,0,1,0,6,342666.6666666667
3.0,47.3,2.0,9.0,8.0,4.890384741387472,0,1,0,0,0,0,1,0,7,866807.6109936576
2.9,90.0,3.0,23.0,19.0,3.9658879410801444,0,0,0,0,0,0,1,0,7,488333.3333333333
3.0,103.5,3.0,8.0,5.0,5.032004463992261,0,1,0,0,0,0,0,0,7,630000.0
3.0,91.0,3.0,15.0,3.0,3.550469836649241,0,0,0,0,0,0,1,0,7,658241.7582417582
3.0,62.0,2.0,9.0,6.0,2.439567031088978,0,0,0,0,0,0,0,0,7,798387.0967741936
2.7,51.2,2.0,6.0,4.0,5.7779938927424555,0,0,0,0,0,0,0,1,4,429687.5
2.7,90.0,4.0,5.0,3.0,5.177560591345147,0,0,0,0,0,1,0,0,5,438888.8888888889
2.7,44.0,2.0,12.0,9.0,7.011411979552995,0,0,0,0,1,0,0,0,7,527272.7272727273
3.0,100.0,3.0,12.0,9.0,2.556061711577654,0,1,0,0,0,0,1,0,7,780000.0
3.0,152.0,5.0,10.0,10.0,1.9725159294883636,0,1,0,0,0,0,0,0,7,822368.4210526316
3.0,115.0,4.0,9.0,2.0,6.405808783454177,0,1,0,0,0,0,0,0,7,660869.5652173914
3.3,48.8,2.0,12.0,4.0,6.007412436377015,0,1,0,0,0,0,0,0,7,614754.0983606558
3.0,104.0,3.0,10.0,4.0,1.8077076197562805,0,1,0,0,0,0,1,0,6,576923.0769230769
2.7,55.0,2.0,5.0,5.0,5.62225016091771,0,0,0,0,1,0,0,0,6,445454.54545454547
2.7,52.0,2.0,5.0,5.0,4.139062840930393,0,0,0,0,0,0,0,0,4,413461.53846153844
3.0,53.0,1.0,18.0,6.0,3.678843148058259,0,1,0,0,0,0,1,0,6,650943.3962264151
2.7,75.0,2.0,14.0,12.0,5.171748946501276,0,0,0,0,1,0,0,0,6,560000.0
3.0,57.0,2.0,9.0,3.0,5.425224199940808,0,0,0,1,0,0,1,0,7,789473.6842105263
2.7,30.0,1.0,5.0,5.0,4.433280256920791,0,0,0,0,0,1,0,0,1,483333.3333333333
2.7,60.0,2.0,12.0,1.0,6.2221022783406905,0,0,1,0,0,0,1,0,7,516666.6666666667
3.0,65.6,2.0,12.0,2.0,2.596545022462068,0,0,1,0,0,0,1,0,7,990853.6585365854
2.7,89.0,3.0,12.0,8.0,3.846827615933099,0,0,0,0,0,0,1,0,6,483146.06741573033
3.0,68.0,3.0,13.0,12.0,3.3976945183530747,0,1,0,0,0,0,0,0,7,876470.5882352941
3.0,60.0,2.0,9.0,3.0,4.8749559171379415,0,0,0,1,0,0,1,0,7,833333.3333333334
2.62,38.9,1.0,5.0,1.0,3.30153549593777,0,0,0,0,0,1,0,0,3,437017.99485861184
2.7,63.0,2.0,16.0,8.0,6.081146131399648,0,0,0,0,0,0,0,1,6,444444.44444444444
2.7,45.0,1.0,10.0,9.0,4.194659833000551,0,0,0,0,0,0,1,0,6,466444.44444444444
3.0,43.0,2.0,9.0,7.0,3.7510797311238924,0,0,1,0,0,0,0,0,7,786046.5116279069
3.0,85.5,3.0,12.0,3.0,5.973338673742472,0,0,0,0,0,0,0,0,7,643274.8538011695
2.7,72.0,3.0,7.0,2.0,3.6529134138018167,0,0,1,0,0,0,0,0,6,438194.44444444444
3.0,75.0,3.0,10.0,6.0,3.3478901977428257,0,1,0,0,0,0,1,0,7,720000.0
2.7,34.5,1.0,9.0,6.0,5.430027468476128,0,1,0,0,0,0,1,0,7,744927.536231884
2.62,45.0,2.0,5.0,4.0,4.847005754244675,0,0,0,0,1,0,0,1,1,377777.77777777775
3.0,62.0,2.0,12.0,5.0,4.516508561044767,0,1,0,0,0,0,1,0,7,854838.7096774194
3.0,50.0,2.0,8.0,2.0,3.53495563129423,0,0,1,0,0,0,0,0,7,879999.98
2.9,100.0,2.0,5.0,4.0,6.017556195164017,0,0,0,0,0,0,0,0,5,330000.0
2.6799999999999997,58.7,3.0,5.0,5.0,3.5326203420564695,0,0,0,0,0,0,0,1,2,374787.0528109029
3.3,86.0,3.0,14.0,14.0,3.26100997334804,0,1,0,0,0,0,1,0,7,644186.0465116279
3.0,80.0,3.0,9.0,3.0,2.7473873937770894,0,0,1,0,0,0,0,0,7,757500.0
3.0,63.0,2.0,9.0,2.0,2.851166695271678,0,0,1,0,0,0,0,0,7,619047.619047619
3.0,48.21,2.0,14.0,2.0,3.899620363498144,0,0,0,0,0,0,1,0,7,585000.0
2.7,41.0,1.0,5.0,3.0,5.911729961132178,0,1,0,0,0,0,0,0,7,560975.6097560975
3.0,76.0,3.0,9.0,7.0,2.7515909698584,0,0,1,0,0,0,0,0,7,723684.2105263158
2.7,39.7,1.0,9.0,9.0,6.597776930504864,0,0,0,1,0,0,1,0,7,556675.0629722922
3.0,50.0,2.0,14.0,8.0,4.011911918363288,0,0,1,0,0,0,1,0,7,830000.0
2.7,43.5,1.0,9.0,2.0,0.7131471912008148,0,1,0,0,0,0,1,0,5,641379.3103448276
3.0,44.0,2.0,14.0,4.0,3.6093868807789407,0,0,1,0,0,0,1,0,7,818181.8181818182
2.7,45.0,2.0,5.0,3.0,4.373121714772031,0,0,0,0,1,0,0,0,2,511111.1111111111
3.0,74.0,3.0,9.0,6.0,3.794177096674202,0,0,1,0,0,0,0,0,7,628378.3783783783
3.0,163.0,4.0,6.0,5.0,2.0779829475892533,0,0,0,0,0,0,0,0,6,766871.1656441718
2.7,38.0,1.0,17.0,6.0,7.388119201666111,0,0,0,1,0,0,1,0,7,555263.1578947369
2.7,38.0,2.0,14.0,6.0,3.372520329121449,0,0,1,0,0,0,1,0,7,868157.8947368421
3.0,62.0,2.0,12.0,6.0,4.331189818570352,0,0,1,0,0,0,0,0,7,790322.5806451613
2.7,53.0,2.0,12.0,8.0,4.964873426294985,0,1,0,0,0,0,1,0,7,650943.3962264151
2.7,60.0,2.0,9.0,9.0,6.335939644591027,0,0,0,0,1,0,0,0,6,499833.3333333333
3.0,47.0,2.0,17.0,18.0,3.4062633327091447,0,0,1,0,0,0,1,0,7,925531.914893617
2.7,60.0,2.0,21.0,10.0,5.100772414132329,0,0,0,0,1,0,1,0,7,583333.3333333334
3.0,60.0,2.0,9.0,9.0,3.0307881531217693,0,1,0,0,0,0,1,0,7,841500.0
2.7,85.0,3.0,13.0,3.0,4.750231906698692,0,0,1,0,0,0,1,0,7,588235.1764705882
2.8,68.0,2.0,9.0,9.0,4.901802939361223,0,0,0,0,1,0,0,0,4,529411.7647058824
2.72,42.0,1.0,12.0,12.0,8.954487893393603,0,0,0,0,0,0,1,0,7,382142.85714285716
3.0,43.6,2.0,9.0,6.0,3.139428620048779,0,0,1,0,0,0,1,0,7,722477.0642201834
2.5,77.9,3.0,10.0,6.0,6.1810381055016785,0,0,0,0,1,0,0,0,6,513478.81899871625
2.75,86.5,3.0,7.0,4.0,6.923367546592119,0,1,0,0,0,0,0,1,7,462427.74566473986
3.0,44.0,2.0,14.0,8.0,5.133197008225634,0,0,1,0,0,0,1,0,7,534090.9090909091
2.7,39.0,2.0,9.0,2.0,7.668675906460136,0,0,0,0,0,0,0,0,7,628205.1282051282
2.65,46.0,2.0,12.0,2.0,3.2526779109748647,0,0,1,0,0,0,1,0,7,804347.8260869565
3.3,253.0,4.0,5.0,2.0,1.9528618253602574,0,1,0,0,0,0,0,0,6,731225.2964426877
2.8,115.0,4.0,9.0,2.0,1.6040692640075696,0,1,0,0,0,0,1,0,5,486956.52173913043
2.7,45.0,2.0,17.0,17.0,4.409897874349341,0,0,0,0,0,1,1,0,5,428888.86666666664
2.75,91.0,3.0,9.0,5.0,6.594944586230653,0,0,0,1,0,0,1,0,7,721978.021978022
3.0,102.0,3.0,19.0,6.0,2.721642709547169,0,1,0,0,0,0,1,0,6,833333.3333333334
3.0,90.0,2.0,9.0,1.0,2.2438015297612024,0,0,0,0,0,0,1,0,6,810000.0
3.0,46.0,2.0,18.0,9.0,3.4657080540359027,0,0,1,0,0,0,1,0,7,771739.1304347826
3.0,39.0,2.0,12.0,8.0,3.6083839530452657,0,0,1,0,0,0,0,0,7,807692.3076923077
3.0,74.3,3.0,8.0,8.0,2.3684800776957062,0,1,0,0,0,0,1,0,7,820995.9623149395
2.7,121.5,4.0,5.0,5.0,4.305570926979161,0,0,0,1,0,0,0,0,5,427983.5390946502
3.0,167.7,4.0,22.0,13.0,2.5289672728524595,0,0,1,0,0,0,1,0,6,375670.8407871199
3.0,80.0,3.0,12.0,8.0,2.621346100648987,0,0,1,0,0,0,1,0,7,1062500.0
3.0,110.0,3.0,9.0,4.0,2.492196680397556,0,1,0,0,0,0,1,0,7,781818.1909090909
3.0,83.6,3.0,8.0,5.0,4.017507677385419,0,1,0,0,0,0,1,0,6,789473.6842105264
3.0,60.6,2.0,14.0,9.0,3.086379177658376,0,0,1,0,0,0,1,0,7,924092.409240924
2.7,83.0,3.0,14.0,10.0,3.846827615933099,0,0,0,0,0,0,1,0,6,481927.7108433735
3.0,57.2,2.0,13.0,3.0,3.3689612881244937,0,0,1,0,0,0,1,0,7,676573.4265734266
2.8,155.0,4.0,21.0,15.0,2.323235850817421,0,0,0,0,0,0,1,0,7,1000000.0
3.0,133.0,5.0,9.0,4.0,2.3131094661753573,0,1,0,0,0,0,0,0,7,1037593.984962406
3.0,90.0,3.0,9.0,3.0,2.7487040386553616,0,0,1,0,0,0,1,0,7,877777.7777777778
2.75,68.0,2.0,9.0,9.0,3.7207727174886753,0,0,0,1,0,0,1,0,7,632352.9411764706
3.3,70.0,3.0,7.0,3.0,2.878541234907135,0,1,0,0,0,0,0,0,7,1014285.7142857143
2.75,65.0,2.0,15.0,13.0,1.3681569704977923,0,1,0,0,0,0,1,0,6,638461.5384615385
3.0,145.3,3.0,9.0,3.0,3.103388465390994,0,0,1,0,0,0,1,0,6,984170.6813489331
